created_at,text,sentiment_score
2022-11-28T20:50:56.000Z,Maybe death is the only way to life like in the movie Black Adam?,3.3
2022-11-28T20:50:59.000Z,black adam vs man of steel🤔,5
2022-11-28T20:53:58.000Z,"@chris_h71 @Variety Black Adam is the first DCEU/DCU movie I've wanted to see twice. I've been meh about the rest, or actively disliked them and wished for my time and money back. Not all of us like Snyder's vision, and I'm no longer willing to trust DC.",7.997
2022-11-28T20:52:03.000Z,"RT @Adam_LZ: Sliding into Cyber Monday like:

LZMFG DEALS - https://t.co/EQ9MIyE7yK

DRIFTHQ DEALS - https://t.co/tOWMMceJNQ https://t.co/O…",5
2022-11-28T20:54:39.000Z,@AdamParkhomenko Racist Adam at it again!,1.938
2022-11-28T20:55:30.000Z,"@BWandering @NebsGoodTakes There are two very possible answers:

1. The statue's pose is not creative

2. They're trying to say Abraham Lincoln is a piece of shit

My money is on the first on.",5
2022-11-28T20:51:38.000Z,Black Adam is on digital already? Well...,6.366
2022-11-28T20:54:21.000Z,Just watched black adam .. very impressed,7.628
2022-11-28T20:55:56.000Z,@Crimson_Mayhem_ Black Adam,5
2022-11-28T20:56:39.000Z,The people celebrating Tyler Adam’s response to that Iranian journalist are majority white because it’s far easier for white Americans to celebrate a Black athlete that won’t engage with American racism .. it lets them off the hook ..,8.102
2022-11-28T20:56:26.000Z,@TheHoneyMa I thought it was ruins. I not realize it was Adam’s family until Gomez popped up.,2.798
2022-11-28T20:57:10.000Z,"Even playing 'Black Adam', the Rock is still the 'people's champ'..⚡",7.997
2022-11-28T20:57:40.000Z,RT @KittyKupo1199: Sucking his dick while watching Black Adam is so fun,6.181
2022-11-28T20:58:17.000Z,"@JDCocchiarella With good friends and supporters like the Clinton’s friend Ed Buck, it’s sure to happen. Talk about leadership potential. You’re just not gonna get there in the dem party without killing gay black prostitutes and raping little boys.",9.7305
2022-11-28T20:57:12.000Z,@TheQuiver_ He'll probably be in the 3rd film or the eventual Shazam vs. Black Adam.,1.596
2022-11-28T20:58:33.000Z,"Even as 'Black Adam', the Rock is still the 'people's champ'..⚡",7.3835
2022-11-28T20:59:18.000Z,RT @DonnahueGeorge: No one going to movies? Black Adam &amp; Black Panther has over $1 Billion globally This just destroys the Hedgies narrativ…,1.4985
2022-11-28T20:59:49.000Z,Okay you see this movie mbu Black Adam its overrated jst sheetu...,6.1315
2022-11-28T20:59:12.000Z,RT @Adam_Fn_Green: LA! I’m going to be part of the cast for @scriptsgonewild’s LIVE reading of BLACK CHRISTMAS this Wednesday 11/30 at El C…,5
2022-11-28T20:58:06.000Z,Still haven’t seen Black Adam…but I’m glad it brought this about. https://t.co/lIyqcTpP64,7.294
2022-11-28T20:57:20.000Z,"@MensHealthMag @TheRock When the football team is given the key to a pickup.  Their dog can wag his tongue. I don’t sleep in their pick up box.

My vehicle is my shelter.  My vehicle is my el casa.  My vehicle es milleanous.  

They tried stealing my vehicle. They maybe lost on football. I am pro golf.",1.3245
2022-11-28T21:00:36.000Z,Okay you see this movie mbu Black Adam its overrated jst sheetiii!!!!!,6.1315
2022-11-28T21:00:30.000Z,"RT @ArabianBatboy: Black Adam spent so much time trying to figure out what was the new word that Billy replaced ""SHAZAM!"" with in order to…",5
2022-11-28T21:01:12.000Z,Damn it flopped hard https://t.co/8iW9dlQ304,2.6165
2022-11-28T19:56:44.000Z,@Banks_SOA @clarkmotsmvlle @BLADESNYSSA I mean it was originally R-Rated they cut it down to PG-13 https://t.co/mBBHShDreT,3.634
2022-11-28T19:56:54.000Z,@properal_ @lostgriff Yes only on decently heavy chars does it work. The lowest weight I got it to work on is Batman but didn’t get the stock,5.0645
2022-11-28T20:52:47.000Z,"As Adam stared at his lap, penitent, he mused that there was something musical about Ronan when he swore, a careful and loving precision to the way he fit the words together, a black-painted poetry. It was far less hateful sounding than when he didn’t swear.",8.209
2022-11-28T20:51:11.000Z,Me when I watched Black Adam. https://t.co/F5knxqegtK,5
2022-11-28T20:53:11.000Z,Funko Soda: DC Comics Black Adam 4.25″ Figure in a Can via @amazon #Amazon🇺🇸 https://t.co/0GjUt3v2Ye,5.8895
2022-11-28T20:02:20.000Z,@FizzVsTheWorld I haven't seen it how is Black Adam?,5
2022-11-28T20:02:17.000Z,"Force is always necessary.  —Teth-Adam, Black Adam #RandomMovieTVQuotes",5
2022-11-28T20:01:51.000Z,"@Variety Not shocking. It was a poorly marketed mess of a movie that banked too heavily on the Rock to carry the box office. Black Adam wasn't even the best part of the movie, that goes to Doctor Fate.",2.206
2022-11-28T20:03:06.000Z,"3. DOCTOR STRANGE IN THE MULTIVERSE OF MADNESS 
Directed by Sam Raimi https://t.co/EgZL5uJMBA",2.3665
2022-11-28T20:04:28.000Z,RT @4eyedRaven: One of my favorite scenes from Black Adam https://t.co/5AsEDEDzwn,7.294
2022-11-28T20:05:18.000Z,"RT @LessShot: BLACK ADAM (2022)
Cinematography by Lawrence Sher
Directed by Jaume Collet-Serra
Submitted by @Ezra_W_, @klaatu_81, @Dekoof_o…",5
2022-11-28T20:04:56.000Z,"@SheIsTayTay @NeonJackieYT @Rap facts , he cold denna mf . 😭",5
2022-11-28T20:05:02.000Z,"@iixfrozonexii @MCU_Direct How is the DCEU doing better? Wakanda Forever made more in it's first weekend than Black Adam did in it's 4 week run, and it's catching up to The Batman",7.4695
2022-11-28T20:03:38.000Z,"RT @2g_shah: @ND48635097 @Eyegun007 @DCU_Direct @theflashmovie @ShazamMovie and Blue Beetle are not in 3D, so they will flop harding than B…",3.0265
2022-11-28T20:05:24.000Z,RT @CutAyer: @Variety Does Black Adam still not give a fuck?,7.155
2022-12-10T03:39:40.000Z,"RT @DiscussingFilm: ‘BLACK ADAM’ is releasing on HBO Max on December 16.

See what other movies are coming soon to HBO Max: https://t.co/tz…",5
2022-12-10T03:40:26.000Z,"@PenBerzerker @Ren_Chandler4 in not particular order:
Sunburn.
It's lonely at the centre of the earth.
Dandadan.
Monkey meat.
Superman:Space Age.
Defenders: Beyond.
Chainsaw  Man.
Black Adam.
Flavor Girls.
Do a powerbomb.",6.3775
2022-12-08T03:11:01.000Z,Why did they even consider a Black Adam sequel https://t.co/vtiNkgcYtY,5
2022-12-10T03:39:40.000Z,"@RepAdamSchiff @RepMarkTakano Ah, Adam Schiff, the queen of disinformation",5
2022-12-08T03:09:04.000Z,@AngryJoeShow I’m fine with a hard reset. Just what them to keep the actors. I’m fine with black Adam and flash being recast though.,6.48
2022-12-08T03:09:45.000Z,"RT @TheRock: Waited to confirm with financiers before I shared this excellent #BlackAdam news - our film will PROFIT between $52M-$72M. 
Fa…",9.3245
2022-12-08T03:09:45.000Z,"RT @DiscussingFilm: Everything happening in the DCEU:

• Wonder Woman 3 not moving forward

• Black Adam 2 unlikely

• Man Of Steel 2 up in…",6.1315
2022-12-08T03:10:51.000Z,"RT @2TChalla2Stan: Dwayne Johnson posts today makes so much sense now. It was a last ditch effort to show WBD, Black Adam was successful an…",7.9295
2022-12-08T03:12:15.000Z,So much build up for over 3 years and https://t.co/AB0kvHFMAn https://t.co/uIZZhKbGqb,5.386
2022-12-08T03:13:04.000Z,"RT @_sun15_: they’re ending wonder woman, aquaman, black adam but they gave flash green light 

Make it make sense Dc is a joke",7.1075
2022-12-08T03:12:16.000Z,"RT @DiscussingFilm: Everything happening in the DCEU:

• Wonder Woman 3 not moving forward

• Black Adam 2 unlikely

• Man Of Steel 2 up in…",6.1315
2022-12-08T19:45:11.000Z,"@TheRock Yeah but too bad numbers don't say how bad a movie is. Unfortunately the movie was a flop, everyone who I suggested to see it now never trusts my word on good movies. Thanks for a flop.",0.348
2022-12-10T03:39:47.000Z,@DiscussingFilm Hamada had zero plans to bring him..it was pretty clear in those few years..stop pushing paid articles.,8.5015
2022-12-08T19:45:55.000Z,RT @UnchartedSZN_: When I find those who hyped black Adam 😒😒 https://t.co/5fuWa88FkV,5
2022-12-10T03:46:47.000Z,"Hamada had no real plans. All he actually had were attempts to try to mess up what my plans actually were &amp; those that others enabled or joined in on trying to dismantling everything I was actively trying to actually build.

That's why Dwayne won out, b/c he thought to ask. https://t.co/AbU1xAspom",6.591
2022-12-08T03:13:42.000Z,A second Black Adam has just bombed the box office https://t.co/bAq8h92dtT,5
2022-12-10T04:05:36.000Z,@Jacemandaspace2 You gotta make flash and Aquaman 2 good. Henry and Ben are back FFS !!,4.2345
2022-12-08T19:45:53.000Z,@itssrell12 @FilmFan214 @theeSNYDERVERSE the recipes for what? the DCEU? yeh they do thats why its dead. 😂 Black Adam is part of an entirely new franchise and clearly the new recipes work,3.091
2022-12-08T19:45:39.000Z,"RT @SnyderQueen_: Right. As it stands it's not over yet. Gunn wants to cancel Wonder Woman 3, Man of Steel 2, Black Adam 2 and the Justice…",7.553
2022-12-08T03:09:07.000Z,"RT @DiscussingFilm: Everything happening in the DCEU:

• Wonder Woman 3 not moving forward

• Black Adam 2 unlikely

• Man Of Steel 2 up in…",6.1315
2022-12-08T03:16:29.000Z,@SaycheeseDGTL The rock can barely come clean that he's black Adam movie flopped you expect him to do this lol,8.44
2022-12-06T21:29:46.000Z,@GrahamB47 Also venom rocked. I haven't seen black adam but that really helped.,5
2022-12-06T21:36:42.000Z,"Watch Black Adam (2022) Full Movie Online
Enjoy the Latest Movies Only on 

Link▶️https://t.co/LsGQHYWeS1

Happy Watching!
Black Adam (2022) Full Movie Streaming
#BlackAdam 
#BlackAdamMovie 
#TheRock
#NewMovie 
#Download https://t.co/SVNJGpJQcM",5.7655
2022-12-06T21:37:09.000Z,"I feel like i am the only one that hasn’t seen Black Panther and Black Adam, someone just made it look as if i am not serious with my life coz I haven’t seen this movies😂😂",7.0315
2022-12-06T21:37:08.000Z,[FREE!] Watch Black Adam (2022) Online On 123Movie”s https://t.co/NLFb1a7OEe,7.787
2022-12-06T21:37:32.000Z,"RT @joblocom: BLACK ADAM Clip - ""Justice Society Fight"" (2022) Sci-Fi https://t.co/dtH1NC6HXt https://t.co/ta65dYrdBf",6.366
2022-12-06T21:38:01.000Z,@robertliefeld Well see.,6.366
2022-12-06T21:37:48.000Z,"@IGN the only problem is its DCEU, so nobody knows wtf is going on. If Black Adam would be Marvel character, with some polish this movie would be very successful",5.167
2022-12-06T21:37:59.000Z,@DiscussingFilm He’s old as shit and terrible at acting. Isn’t that what you paid to see?,1.1415
2022-12-06T21:39:18.000Z,"Bruh, did not see Black Adam? No, no one did. https://t.co/iRQR5icTQc",2.3665
2022-12-06T21:38:18.000Z,@blaz_man96 We can say that I enjoyed ww84 more than it,7.553
2022-12-06T21:39:09.000Z,I feel like marvel thought the rock was a huge get and it was actually a part of black adam flopping. The Rock has turned into a Kevin James Adam Sandler type as far as acting in garbage movies the last decade and people take these super hero movies very seriously,9.601
2022-12-06T21:40:53.000Z,"RT @JosephBarnhurst: I’m Black Adam, like my father before me https://t.co/nM04L8cna7",6.806
2022-12-06T21:41:45.000Z,RT @harleysuniverse: Black Adam deserved sm better idc,7.202
2022-12-06T21:40:58.000Z,"@ZeroYear97 My predictions of DCEU Superman:

Superman 2 is a prequel to the Black Adam post credits
Superman &amp; Shazam vs Black Adam
Then idk from there, maybe a JL film",4.871
2022-12-06T21:43:40.000Z,This Black Adam film is so cringeeeee,5
2022-12-06T21:42:23.000Z,"@Nobody_Media @CultureCrave @Variety Black Panther Wakanda Forever
 
Doctor Weirdo Into The Wacky World (But they are close)",3.8685
2022-12-06T21:42:20.000Z,"RT @CultureCrave: Insiders say the film needs to make closer to $600M to break even 

Warner Bros claims $400M is needed to break even 

Th…",5
2022-12-06T21:42:44.000Z,"@AmandaDannielle LMAO listen, they tried to eliminate me for a deadbeat yt grandaddy. I don't know that man from Adam. Never seen him, don't know his name. We all know what happened... only grandparents I know are Black! 😂",7.997
2022-12-06T21:42:23.000Z,"RT @DiscussingFilm: ‘BLACK ADAM’ reportedly needed to earn around $600M to break even. 

Some industry insiders think the film could lose $…",2.9905
2022-12-06T21:40:08.000Z,"Shazam 2 has to compete against Fast X, AntMan &amp; Creed 3 there is no way that film will make any money",4.2345
2022-12-06T21:39:22.000Z,The best thing about Shazam Black Adam https://t.co/OxfB8Pou7j,8.1845
2022-12-06T21:39:24.000Z,@DiscussingFilm Made make a good movie next time,7.202
2022-12-06T21:40:39.000Z,The stupidity with this cult is the gift that keeps on giving. https://t.co/Db0A27qmmr,6.7
2022-12-06T21:40:22.000Z,DC MOVIES ARE ASS 🗣️🗣️🗣️ https://t.co/yWjbgw5w9L,2.2885
2022-12-06T21:40:43.000Z,"If Cavill is indeed NOT in the end of The Flash, that says to me that there’s been a bump in the road in his negotiations to return beyond Black Adam…and that bump is called Black Adam’s performance. But again, this is just speculation on my part https://t.co/l5rYczYOR9",5
2022-12-06T21:40:51.000Z,Notice black Adam? https://t.co/gQTkX841UL,5
2022-12-06T21:43:41.000Z,"@I_dunno_why_ @shawnfahy @RepAdamSchiff Way to prove you are more than willing to ignore the crimes of your side, while screaming bloody murder about the crimes of the other side.

If you don't know Schiff has done little BUT traffic in misinformation, it shows you only watch news sources that don't tell the truth.",0.528
2022-12-06T22:10:05.000Z,RT @jeremiahjw: most movies lose money in their theatrical run and then make it back on DVD/international/VOD distribution. black adam is c…,2.7255
2022-12-06T22:08:32.000Z,@redh00d77 @Soreilly336 @lantern_flix Are u saying families didn’t go and watch black Adam because it wasn’t directed by snyder?,5
2022-12-06T22:08:17.000Z,"Bbbbbb But The Batman!, Yeah well Batman has almost 90 fucking years of fanbase behind him, as of this moment in time he's about THE ONLY THING still holding DC Comics above water.",8.3315
2022-12-06T22:08:05.000Z,@ProfPrincez @SynumeMVS It wasn’t lucky. When a character is not broken on release pfg buffs them. Black Adam isn’t mid. Gizmo was like top 3 before they nerfed him to the ground. And Marvin will get another buff and then he will be overtuned. It happens everytime,7.9445
2022-12-06T22:09:34.000Z,@DiscussingFilm It was crap,3.091
2022-12-06T22:09:17.000Z,"RT @IGN: While Black Adam may have challenged the hierarchy of power in the DCEU, the Dwayne Johnson-led blockbuster didn't win the box off…",5.549
2022-12-06T21:44:17.000Z,RT @mofromyt: Black Adam action scenes were like comic book panels come to life💯 https://t.co/6XOhvMi6mQ,6.806
2022-12-08T03:09:21.000Z,"It feels like DC is such a mess. Tbh, I have little hope for any of it. WW3 and Superman were a couple of the things I was most interested in. Now besides Shazam 2, there’s just…nothing.🙃 https://t.co/OigPhxhUvw",8.548
2022-12-08T03:09:36.000Z,"@MikeeyBear @TheRock Yep and Jurassic World what else? Oh that’s it? The only 3 films in 3 years to pass $1Billion😬 nothing else came close? Dune, Eternals, Shang-Chi, Black Adam, Godzilla vs Kong? All barely made $400m. BP 2? The Batman? Dr Strange 2? Thor 4? Don’t seem to make what they used too💀",7.202
2022-12-08T03:09:26.000Z,"The Rock has the acting range of a beige wall.

He signs on for too many straight-to-DVD duds to be a movie star.

https://t.co/xYkiZU0nhH https://t.co/CUk62dJ8XN https://t.co/dlWW9k2RXG",5
2022-12-08T03:09:43.000Z,@Rahmano87 @JOE__Danger @TheRock And people still aren't really going to the movies (except to see T'Challa's funeral).,3.194
2022-12-08T03:09:34.000Z,@StrawHatNate27 @swampfirecomics @CultureCrave @THR yeah but you could have made the same argument against dr fate being in black adam,3.0405
2022-12-08T03:10:00.000Z,"RT @DiscussingFilm: Everything happening in the DCEU:

• Wonder Woman 3 not moving forward

• Black Adam 2 unlikely

• Man Of Steel 2 up in…",6.1315
2022-12-08T03:10:10.000Z,Who am I kidding I’m gonna watch it. Nonetheless bad experience.,2.6165
2022-12-08T03:09:57.000Z,"@WeBuildMechs Says the butt hurt loser who said Variety was wrong with Black Adam's losing money.

Because you just knew. 

Fucking loser.",0.2885
2022-12-06T21:46:55.000Z,"@GalGadot Absolutely loved WW1, have watched it multiple times. Loved you in the snyder movies, but WW84 was just trash. Trash. Dont allow that again, its Patty's fault, fire her and get a fresh take. #DCStudios cant take a chance of another failure,  look at black adam. Need a good story.",2.517
2022-12-06T21:46:57.000Z,Think of a comic book villain you love that you think deserves a film of their own. That movie should really dive into their story and what makes them the villain they are today. Whether they were always a villain or experienced some sort of tragic downfall-,0.641
2022-12-06T21:48:00.000Z,@Jak70760853 Looking forward to Black Adam in it,5
2022-12-06T21:46:45.000Z,"@Ash006003 @robertliefeld They did replace the trailer footage… the black suit adds nothing to the overall film… &amp; it would’ve been a bigger budget to get the SS cast…

It didn’t work bc it’s Black Adam. A relatively unknown anti-hero that nobody cared about… he’s B tier compared to Venom &amp; Joker 🤷🏻‍♂️",7.553
2022-12-06T21:44:40.000Z,"RT @SnyderCastle: Black Adam is just another flop for DC, unlike Zack Snyder's &amp; David Ayer's DC movies. 😬😁
#ReleaseTheAyerCut
#BringBackZa…",3.3
2022-12-06T21:48:49.000Z,RT @Spider_Devil7: The Rock was cast as Black Adam in 2007.,5.386
2022-12-06T21:48:32.000Z,RT @KayfabeNews: Did you know? Dwayne Johnson’s stunt-double in Black Adam is Damian Mizdow! https://t.co/Un1i8BBYJR @TheRock,5
2022-12-06T21:45:02.000Z,"@digitallphoenix @dhruvmohan97 @CultureCrave @Variety I didn’t think Black Adam was bad, but no. That’s ridiculous.",0.963
2022-12-06T21:45:27.000Z,"@EpsonAmerica #EpicMovieNightSweepstakes how can you not be excited to watch black adam on this mini projector. The quick pace lightning action, sound blasting crumbling atmosphere. Gotta hold onto your seats just to finish this film.",3.708
2022-12-06T21:48:21.000Z,Black Adam is sooo good tho https://t.co/AHmXOQGZVT,7.202
2022-12-06T21:45:39.000Z,"Actually want to add onto this: if we’re going to have comic book movies about villains, DON’T do what Black Adam did for one. But secondly, it should be a movie that clearly illustrates the protagonist as someone evil and the antagonist as someone we’d side with. https://t.co/AinbHF28vQ",0.6325
2022-12-06T21:45:38.000Z,@BeltsByDan @RealGoldenVoice And the Infinity Stones! Nice touch!,7.1075
2022-12-06T21:45:06.000Z,This doesn’t even make sense lol they literally teased him in black adam. Let it go grace. https://t.co/KUjuDk3wpn,7.6335
2022-12-06T21:45:42.000Z,"RT @LanternJS: i said this when the movie came out and yall got so mad at me lmfao

Black Adam did absolutely nothing to make the JSA seem…",1.8655
2022-12-06T21:46:16.000Z,"@DiscussingFilm I really liked the movie, watch Black Adam and Wakanda Forever within a week if each other. Wakanda Forever had a better storyline but it utnrs of how much I enjoyed watching the movie if have to say I enjoyed Black Adam slightly more",9.5845
2022-12-06T21:46:21.000Z,Why on earth did they expect a movie based on a villain of one of their less popular characters set in a film universe that's been shaky for years to make that much? Wild. https://t.co/F79NbOXwvj,2.712
2022-12-06T22:01:51.000Z,@DiscussingFilm They should fire all studio executives and hire me,3.3
2022-12-06T21:46:44.000Z,Fuck with the fans &amp; lose cash. Simple https://t.co/Ym69J39BzU,1.3245
2022-12-06T22:02:03.000Z,@Imacomeclean Its an agenda,5
2022-12-06T22:02:38.000Z,"@SuperheroesEvDy I will say I've found more DC movies interesting than Marvel movies lately. I just think it's funny how the whole marketing plan for Black Adam was ""this will change everything"" and ultimately it's going to be forgotten",8.8795
2022-12-06T22:02:52.000Z,@lantern_flix The only flop here is black Adam,3.3
2022-12-06T22:02:01.000Z,"@knicksStan123 @TheQuiver_ 1/? Yeah, it's nowhere near Black Panther 1 or Spiderman No Way Home. Some of us got sick after seeing Spidey &amp; haven't been back to a theater since. That's why I haven't gone to see Black Adam. Wakanda Forever has the added detractor of Disney+.",2.9905
2022-12-06T22:02:50.000Z,All that Superman d-riding just to flop lol https://t.co/F1g5axfhNO,5.5135
2022-12-06T22:02:52.000Z,@GrahamB47 They needed to have Black Adam in a Shazam movie first to introduce him. Man why does DC/Warner Bros like to do things backwards? Build the universe first.,6.806
2022-12-06T22:03:30.000Z,"If the audience score for Black Adam was shit.....I'd say this box office failing would be telling. The way I see it, it's no different than a company spending 5X on advertising to land 1 sale. You land loyal motherfuckers, that's it, you're set for future returns.",3.634
2022-12-06T22:03:30.000Z,"RT @CultureCrave: Insiders say the film needs to make closer to $600M to break even 

Warner Bros claims $400M is needed to break even 

Th…",5
2022-12-06T22:05:05.000Z,Let me finish Black Adam. https://t.co/MzKmnizjDt,5
2022-12-06T22:04:52.000Z,RT @nightwaynes: Black Adam really gave us two of the best live action CB suits ever 😩 https://t.co/VZrUoB9dAO,8.1845
2022-12-06T22:03:36.000Z,@TheComixKid Henry literally came back in Black Adam,5
2022-12-06T22:04:50.000Z,"Stuck between designing, watching Black Adam or sleeping 🥲",3.75
2022-12-06T22:03:59.000Z,@IGN Black Adam. The only REAL superhero who doesn't take bullshit. Treats criminals the proper way! Karma Biotch!,4.1995
2022-12-06T22:05:27.000Z,RT @nightwaynes: Black Adam really gave us two of the best live action CB suits ever 😩 https://t.co/VZrUoB9dAO,8.1845
2022-12-06T22:05:18.000Z,"RT @D4hz4hn: @DahiyaKnight Shazam didn't flop
Birds of prey didn't flop
Wonder woman 84 and TSS were hbo releases, wb was obviously happy w…",7.6945
2022-12-06T22:05:50.000Z,@JomesKwame @CultureCrave @Variety @TJLoveSr I liked Black Adam,7.1075
2022-12-06T22:06:44.000Z,"RT @BobDigi69: From Johns, to whedon to hamada, to ww84 to TSS to Black Adam to Gunn.

There are no surprises here. They are constantly dru…",4.614
2022-12-06T22:05:46.000Z,RT @nightwaynes: Black Adam really gave us two of the best live action CB suits ever 😩 https://t.co/VZrUoB9dAO,8.1845
2022-12-06T22:06:24.000Z,Black Adam- 2/10,5
2022-12-06T22:06:04.000Z,"@Damac1214 I’ll be pissed if Cavill doesn’t show up, but at least Gunn being in charge guarantees that Superman *will* be part of the universe",2.2885
2022-12-06T22:07:26.000Z,"So, when do we get to tell the #RestoreTheSnyderVerse𓃵 dolts that, thanks to BLACK ADAM's diminishing returns, their precious Henry Cavill return will get nixed or shelved (again) soon? Can it be today? Tomorrow? The sooner the better.",9.2955
2022-12-06T22:06:27.000Z,@CultureCrave so much fake news,2.3835
2022-12-06T21:49:15.000Z,I think Black Adam is DC's best movie fasho lol,8.953
2022-12-06T21:49:17.000Z,Black Adam just casually tried to solo the DC universe 😮‍💨 https://t.co/68QFiuBOeg,5.8895
2022-12-06T21:49:26.000Z,@jessehawken Damn its almost like comic book movies may be at a point of diminishing returns. Almost like that.,5.9065
2022-12-06T21:49:31.000Z,All that d-riding for Superman just to flop lol https://t.co/F1g5axfhNO,5.5135
2022-12-06T21:50:14.000Z,RT @screencrushnews: ‘Black Adam’ did not turn out to be a blockbuster: https://t.co/mgthkCNfz9,7.997
2022-12-06T21:51:13.000Z,WB saw those Black Adam box office numbers https://t.co/uFC6w4DNk5,5
2022-12-06T21:50:35.000Z,@BeltsByDan @RealGoldenVoice Oh wow that's awesome,9.18
2022-12-06T21:50:00.000Z,@Truth31The KC Waldo agreed with her too 😂 he didn’t even know about Wonder Twins getting canned and he only started to say Cavill was in Black Adam when it was obvious.,6.366
2022-12-06T21:49:43.000Z,BLACK ADAM Sweepstakes https://t.co/kKmZIKhPe9,5
2022-12-06T21:51:01.000Z,RT @D4hz4hn: The reason DC films are flopping is very simple. There are no gorillas doing things gorillas aren't supposed to do. If black A…,3.52
2022-12-06T21:51:45.000Z,@JasTheLass They tried to pull a Venom with Black Adam,5
2022-12-06T21:51:26.000Z,@DanReed87997393 @AddJasonDBD @cas_kx @GrahamB47 Cause black Adam is more than just muscle.,5
2022-12-06T21:52:00.000Z,FifteeN yEaRs iN tHe MaKiNg https://t.co/JtbjhgodMl,5
2022-12-06T21:51:58.000Z,but black adam was ass,1.522
2022-12-06T21:52:52.000Z,"Maybe, just maybe, they should stay true to the comics and have a bad guy with a little good instead of the rock with powers, hahahaha...
#ReleaseTheAyerCut #RestoreTheSnyderVerse https://t.co/vXFqa4lzvI",6.14
2022-12-06T21:52:42.000Z,"@Pobresor1 @SnyderVerse18 89 RT and 7.2 meta isn't an endorsement? It ain't even Superman, he doesn't get close to the exposure of Bats",4.1575
2022-12-06T21:53:09.000Z,"@Damac1214 Wow it's awesome how a marvel insider gives us dc news as well, they must be friends with James Gunn",9.7115
2022-12-06T21:52:44.000Z,@IGN I liked it,7.1075
2022-12-06T21:53:22.000Z,RT @BeltsByDan: Notice black Adam? https://t.co/gQTkX841UL,5
2022-12-06T21:53:21.000Z,RT @Spider_Devil7: The Rock was cast as Black Adam in 2007.,5.386
2022-12-06T21:54:36.000Z,RT @robertliefeld: They will take a write down on this. There is no new power in the DCU. https://t.co/QuciZLG3go,3.52
2022-12-06T21:54:06.000Z,@robertliefeld Needed a better story. All other elements are there.,7.202
2022-12-06T21:54:17.000Z,"RT @DahiyaKnight: Shazam-Flopped 
Birds Of Prey -Flopped
WW84- Lost 150 mill
The Suicide Squad - Lost 200 mill
The Batman- Lost 90-100 mill…",0.6555
2022-12-06T21:54:32.000Z,"Since streaming has become more popular over the years, folks don’t go to theaters like they used to. https://t.co/e8UcPwykP1",8.4005
2022-12-06T21:55:21.000Z,@AlynGives Black Adam,5
2022-12-06T21:55:30.000Z,RT @nightwaynes: Black Adam really gave us two of the best live action CB suits ever 😩 https://t.co/VZrUoB9dAO,8.1845
2022-12-06T21:55:34.000Z,"RT @DahiyaKnight: Shazam-Flopped 
Birds Of Prey -Flopped
WW84- Lost 150 mill
The Suicide Squad - Lost 200 mill
The Batman- Lost 90-100 mill…",0.6555
2022-12-06T21:55:45.000Z,@AlynGives Black Adam?,5
2022-12-06T21:56:02.000Z,"@CBR There’s a whole Justice League v Darkseid story left unfinished &amp; they do a Black Adam film (a character most general audience probably never heard of). Can’t establish a $ making cinematic universe that way. If DCU is going to focus on the Trinity, they better hurry up.",8.715
2022-12-06T21:57:03.000Z,I only liked it cause of doctor fate https://t.co/t3ljTBoW6e,7.1075
2022-12-06T21:56:34.000Z,"Is this movie really that bad to y'all? Cos I love it. If anything, I think they invested way too much into the movie cos Black Adam is a villain who not many people know of or have emotional attachments to. It is a good movie, they simply spent way too much making it. https://t.co/rD11wVNjLg",6.723
2022-12-06T21:55:49.000Z,“Perfectly balanced as all things should be “ THE INFINITY STONES @MarvelStudios @ZacharyLevi @TheRock  my favorites in @DC https://t.co/ejvEXD1QE4,8.953
2022-12-06T21:58:32.000Z,@hebixz Black Adam sich...,5
2022-12-06T21:57:52.000Z,*quote,5
2022-12-06T21:57:56.000Z,RT @NicholasJLevi: @CultureCrave @Variety The Rock with Black Adam https://t.co/5vrBFvQPY2,5
2022-12-08T03:11:37.000Z,RT @JesabelRaay: How sad it must be for Henry Cavill. The old regime over at Warner Bros. were not fans of his Superman. The Rock fought to…,1.7015
2022-12-08T03:12:08.000Z,"RT @DiscussingFilm: Everything happening in the DCEU:

• Wonder Woman 3 not moving forward

• Black Adam 2 unlikely

• Man Of Steel 2 up in…",6.1315
2022-12-08T03:12:57.000Z,RT @Nash076: Gut feeling is that Black Adam scared the money. https://t.co/VF3AxBMdCh,3.3
2022-12-06T21:59:29.000Z,RT @D4hz4hn: The reason DC films are flopping is very simple. There are no gorillas doing things gorillas aren't supposed to do. If black A…,3.52
2022-12-06T21:59:18.000Z,"@Jay2Xwing @WC818 @fake_user_1522 and MoM
and Wakanda Forever",5
2022-12-06T21:33:23.000Z,"@grandmagrit London Breed. Newsom already said he’d appoint a Black woman if Dianne Feinstein retired during her term.
~~~See my Bio~~~~",5
2022-12-06T22:01:30.000Z,"I guess when The Rock said “the hierarchy of power in the DC Universe was about to change,” he meant James Gunn not Black Adam https://t.co/95DB5J3wE7",5
2022-12-06T22:00:19.000Z,"They totally got Henry Cavill back as Superman in Black Adam just to get rid of him year later 

Yeah this sounds fake https://t.co/5DwyyYBSjd https://t.co/0ZXNPR7Uzz",3.8685
2022-12-06T22:00:45.000Z,@D4hz4hn I totally agree,7.1005
